 	-	-	-	-	-	-	-	-
 	-	-	-	-	-	-	-	-
 	-	-	-	-	-	-	-	-
 	-	-	-	-	-	-	-	-
 	-	-	-	-	-	-	-	-
 	-	-	-	-	-	-	-	-

Multi area report end :

RAWstart :
Volume	I1: VWD 1, Signal A	Time

 2.18877E+1	-6.04577E+0	 08:36:37:08	
 2.19043E+1	-6.08665E+0	 08:36:38:08	
 2.19210E+1	-6.10280E+0	 08:36:39:08	
 2.19377E+1	-6.08073E+0	 08:36:40:08	
 2.19543E+1	-6.04791E+0	 08:36:41:08	
 2.19710E+1	-6.04944E+0	 08:36:42:08	
 2.19877E+1	-6.08678E+0	 08:36:43:08	
 2.20043E+1	-6.10087E+0	 08:36:44:08	
 2.20210E+1	-6.09880E+0	 08:36:45:08	
 2.20377E+1	-6.08043E+0	 08:36:46:08	
 2.20543E+1	-6.04821E+0	 08:36:47:08	
 2.20710E+1	-6.03668E+0	 08:36:48:08	
 2.20877E+1	-6.03372E+0	 08:36:49:08	
 2.21043E+1	-6.01771E+0	 08:36:50:08	
 2.21210E+1	-6.01299E+0	 08:36:51:08	
 2.21377E+1	-6.04335E+0	 08:36:52:08	
 2.21543E+1	-6.04486E+0	 08:36:53:08	
 2.21710E+1	-5.99874E+0	 08:36:54:08	
 2.21877E+1	-5.99241E+0	 08:36:55:08	
 2.22043E+1	-6.01510E+0	 08:36:56:08	
 2.22210E+1	-5.96477E+0	 08:36:57:08	
 2.22377E+1	-5.89005E+0	 08:36:58:08	
 2.22543E+1	-5.92835E+0	 08:36:59:08	
 2.22710E+1	-6.02582E+0	 08:37:00:08	
 2.22877E+1	-6.04682E+0	 08:37:01:08	
 2.23043E+1	-6.01259E+0	 08:37:02:08	
 2.23210E+1	-5.98320E+0	 08:37:03:08	
 2.23377E+1	-5.97757E+0	 08:37:04:08	
 2.23543E+1	-5.98849E+0	 08:37:05:08	
 2.23710E+1	-5.99954E+0	 08:37:06:08	
 2.23877E+1	-5.99352E+0	 08:37:07:08	
 2.24043E+1	-5.93493E+0	 08:37:08:08	
 2.24210E+1	-5.87323E+0	 08:37:09:08	
 2.24377E+1	-5.90199E+0	 08:37:10:08	
 2.24543E+1	-6.00474E+0	 08:37:11:08	
 2.24710E+1	-6.09773E+0	 08:37:12:08	
 2.24877E+1	-6.09101E+0	 08:37:13:08	
 2.25043E+1	-6.03379E+0	 08:37:14:08	
 2.25210E+1	-6.02216E+0	 08:37:15:08	
 2.25377E+1	-6.02445E+0	 08:37:16:08	
 2.25543E+1	-6.01864E+0	 08:37:17:08	
