 	-	-	-	-	-	-	-	-
 	-	-	-	-	-	-	-	-
 	-	-	-	-	-	-	-	-
 	-	-	-	-	-	-	-	-
 	-	-	-	-	-	-	-	-
 	-	-	-	-	-	-	-	-

Multi area report end :

RAWstart :
Volume	PSS SECcurity DAD	Time

 8.50000E-1	-2.78568E+2	 14:32:33:78	
 8.66667E-1	-2.76431E+2	 14:32:34:78	
 8.83333E-1	-2.78045E+2	 14:32:35:78	
 9.00000E-1	-2.79644E+2	 14:32:36:78	
 9.16667E-1	-2.80407E+2	 14:32:37:78	
 9.33333E-1	-2.80989E+2	 14:32:38:78	
 9.50000E-1	-2.81277E+2	 14:32:39:78	
 9.66667E-1	-2.81342E+2	 14:32:40:78	
 9.83333E-1	-2.80571E+2	 14:32:41:78	
 1.00000E+0	-2.80033E+2	 14:32:42:78	
 1.01667E+0	-2.80887E+2	 14:32:43:78	
 1.03333E+0	-2.81652E+2	 14:32:44:78	
 1.05000E+0	-2.81641E+2	 14:32:45:78	
 1.06667E+0	-2.81919E+2	 14:32:46:78	
 1.08333E+0	-2.83349E+2	 14:32:47:78	
 1.10000E+0	-2.84326E+2	 14:32:48:78	
 1.11667E+0	-2.83045E+2	 14:32:49:78	
 1.13333E+0	-2.80623E+2	 14:32:50:78	
 1.15000E+0	-2.76264E+2	 14:32:51:78	
 1.16667E+0	-2.74281E+2	 14:32:52:78	
 1.18333E+0	-2.78928E+2	 14:32:53:78	
 1.20000E+0	-2.82760E+2	 14:32:54:78	
 1.21667E+0	-2.84453E+2	 14:32:55:78	
 1.23333E+0	-2.85774E+2	 14:32:56:78	
 1.25000E+0	-2.85419E+2	 14:32:57:78	
 1.26667E+0	-2.84772E+2	 14:32:58:78	
 1.28333E+0	-2.83135E+2	 14:32:59:78	
 1.30000E+0	-2.81749E+2	 14:33:00:78	
 1.31667E+0	-2.80757E+2	 14:33:01:78	
 1.33333E+0	-2.80624E+2	 14:33:02:78	
 1.35000E+0	-2.82626E+2	 14:33:03:78	
 1.36667E+0	-2.83657E+2	 14:33:04:78	
 1.38333E+0	-2.82619E+2	 14:33:05:78	
 1.40000E+0	-2.81875E+2	 14:33:06:78	
 1.41667E+0	-2.82005E+2	 14:33:07:78	
 1.43333E+0	-2.81816E+2	 14:33:08:78	
 1.45000E+0	-2.81000E+2	 14:33:09:78	
 1.46667E+0	-2.80845E+2	 14:33:10:78	
 1.48333E+0	-2.82115E+2	 14:33:11:78	
 1.50000E+0	-2.82341E+2	 14:33:12:78	
 1.51667E+0	-2.79127E+2	 14:33:13:78	
 1.53333E+0	-2.76652E+2	 14:33:14:78	
 1.55000E+0	-2.77106E+2	 14:33:15:78	
 1.56667E+0	-2.78199E+2	 14:33:16:78	
 1.58333E+0	-2.80462E+2	 14:33:17:78	
 1.60000E+0	-2.82181E+2	 14:33:18:78	
 1.61667E+0	-2.82833E+2	 14:33:19:78	
 1.63333E+0	-2.83032E+2	 14:33:20:78	
 1.65000E+0	-2.81058E+2	 14:33:21:78	
 1.66667E+0	-2.79844E+2	 14:33:22:78	
 1.68333E+0	-2.81209E+2	 14:33:23:78	
 1.70000E+0	-2.81812E+2	 14:33:24:78	
 1.71667E+0	-2.80617E+2	 14:33:25:78	
 1.73333E+0	-2.79793E+2	 14:33:26:78	
 1.75000E+0	-2.80215E+2	 14:33:27:78	
 1.76667E+0	-2.79545E+2	 14:33:28:78	
 1.78333E+0	-2.76629E+2	 14:33:29:78	
 1.80000E+0	-2.75165E+2	 14:33:30:78	
 1.81667E+0	-2.76764E+2	 14:33:31:78	
 1.83333E+0	-2.78303E+2	 14:33:32:78	
 1.85000E+0	-2.80164E+2	 14:33:33:78	
 1.86667E+0	-2.82268E+2	 14:33:34:78	
 1.88333E+0	-2.83932E+2	 14:33:35:78	
